36101;poma;Les Ponts-de-Martel;6.73527805555556;46.99908694444444;ST;;4388;1;;;;;;;;
19101;amgi;Ami Girard;6.81634694444445;47.09723611111112;ST;;93643;1;;;;;;;;
19202;forg;Forges;6.80933888888889;47.09138194444446;ST;;93631;2;;;;;;;;
19302;alqu;Allée du Quartz;6.81081805555556;47.08743611111112;ST;;87358;2;;;;;;;;
19301;alqu;Allée du Quartz;6.810815;47.087285;ST;;87358;1;;;;;;;;
19401;crlo;Le Crêt-du-Locle;6.78410111111111;47.07840111111112;ST;;79002;1;;;;;;;;
19402;crlo;Le Crêt-du-Locle;6.78415805555556;47.07826694444446;ST;;79002;2;;;;;;;;
19501;epae;Eplatures/Aéroport;6.79799805555556;47.084685;ST;;87364;1;;;;;;;;
19502;epae;Eplatures/Aéroport;6.79809388888889;47.08458805555556;ST;;87364;2;;;;;;;;
109001;CESCOL;Cescole;6.8645;46.96155;ST;;79791;1;;;;;;;;
62402;bote;Boveresse Temple;6.59975611111111;46.91617388888888;ST;;87729;2;;;;;;;;
62401;bote;Boveresse Temple;6.59972305555556;46.91621888888888;ST;;87729;1;;;;;;;;
62502;bopi;Boveresse Piscine;6.613735;46.920095;ST;;80385;2;;;;;;;;
62501;bopi;Boveresse Piscine;6.613605;46.92015111111112;ST;;80385;1;;;;;;;;
62602;coco;Couvet Centre Commercial;6.624555;46.92226305555556;ST;;79726;2;;;;;;;;
62601;coco;Couvet Centre Commercial;6.62486611111111;46.922565;ST;;79726;1;;;;;;;;
62702;coho;Couvet Hôpital;6.63115305555556;46.92532194444444;ST;;80386;2;;;;;;;;
62701;coho;Couvet Hôpital;6.63136888888889;46.92558194444446;ST;;80386;1;;;;;;;;
62801;coce;Couvet, Centre sportif;6.6403;46.92820805555556;ST;;87726;1;;;;;;;;
62802;coce;Couvet, Centre sportif;6.6403;46.92820805555556;ST;;87726;2;;;;;;;;
116501;FAVAR;Favarge;6.95868305555556;47.00681611111112;ST;;93610;1;;;;;;;;
116502;FAVAR;Favarge;6.95866611111111;47.00688305555556;ST;;93610;2;;;;;;;;
116601;MONRU;Monruz;6.9639;47.00598305555556;ST;;93611;1;;;;;;;;
116602;MONRU;Monruz;6.96322388888889;47.0056;ST;;93611;2;;;;;;;;
71101;bopa;Bois-du-Pâquier;6.89562111111111;47.057595;ST;;79609;1;;;;;;;;
71102;bopa;Bois-du-Pâquier;6.89565888888889;47.0576588888889;ST;;79609;2;;;;;;;;
116701;CHABL;Châble;6.96488305555556;47.01004694444446;ST;;93612;1;;;;;;;;
116702;CHABL;Châble;6.96462305555556;47.0100138888889;ST;;93612;2;;;;;;;;
71201;sous;Sous l'Usine;6.89117388888889;47.05587805555556;ST;;79608;1;;;;;;;;
71202;sous;Sous l'Usine;6.89133611111111;47.0559938888889;ST;;79608;2;;;;;;;;
116801;VIGNO;Vignoble;6.89304805555556;46.98809805555556;ST;;93613;1;;;;;;;;
116802;VIGNO;Vignoble;6.89354111111111;46.9881388888889;ST;;93613;2;;;;;;;;
71301;pave;Le Pavé;6.90065194444445;47.04533111111112;ST;;79607;1;;;;;;;;
116901;CEVEN;Cévenols;6.88492388888889;46.98588805555556;ST;;93614;1;;;;;;;;
116902;CEVEN;Cévenols;6.883785;46.9855288888889;ST;;93614;2;;;;;;;;
71402;dist;Le District;6.90077805555556;47.04266;ST;;4257;2;;;;;;;;
71401;dist;Le District;6.90094194444445;47.04267194444444;ST;;4257;1;;;;;;;;
117001;SENTI;Sentier de la Gare;6.98347611111111;47.01334694444444;ST;;93615;1;;;;;;;;
117002;SENTI;Sentier de la Gare;6.98195694444445;47.013425;ST;;93615;2;;;;;;;;
71502;land;Landeyeux;6.90681888888889;47.03295805555556;ST;;79604;2;;;;;;;;
71501;land;Landeyeux;6.90681888888889;47.03295805555556;ST;;79604;1;;;;;;;;
117102;G_BLS;Gare Lac;6.98599194444445;47.0128138888889;ST;;93616;2;;;;;;;;
117101;G_BLS;Gare Lac;6.98598;47.01278694444444;ST;;93616;1;;;;;;;;
71602;borc;La Borcarderie;6.90897388888889;47.024;ST;;79603;2;;;;;;;;
71601;borc;La Borcarderie;6.90986194444445;47.02511;ST;;79603;1;;;;;;;;
117201;VIGNE;Sous-les-Vignes;6.99135805555556;47.01131194444444;ST;;93617;1;;;;;;;;
117202;VIGNE;Sous-les-Vignes;6.99105611111111;47.01151611111112;ST;;93617;2;;;;;;;;
71702;vace;Valangin Centre;6.90652611111111;47.0152038888889;ST;;79602;2;;;;;;;;
71701;vace;Valangin Centre;6.90632194444445;47.0155838888889;ST;;79602;1;;;;;;;;
71801;vaus;Vauseyon;6.90685388888889;46.98933305555556;ST;;718;1;;;;;;;;
71802;vaus;Vauseyon;6.90682194444445;46.98949111111112;ST;;718;2;;;;;;;;
102603;ECLUFU;Ecluse;6.92724694444445;46.99355805555556;ST;;30006;3;;;;;;;;
63002;cole;Couvet, Le Preyel;6.63418;46.92333;ST;;95198;2;;;;;;;;
63001;cole;Couvet, Le Preyel;6.63418;46.92333;ST;;95198;1;;;;;;;;
102701;BOINF;Boine;6.92723611111111;46.99468611111112;ST;;30007;1;;;;;;;;
63101;moce;Môtiers, Collège;6.60917;46.9102;ST;;95199;1;;;;;;;;
63102;moce;Môtiers, Collège;6.60917;46.9102;ST;;95199;2;;;;;;;;
102802;COTEF;Côte;6.92721388888889;46.99585805555556;ST;;30008;2;;;;;;;;
63201;trve;Travers, Verger;6.6775;46.94129;ST;;95200;1;;;;;;;;
63202;trve;Travers, Verger;6.6775;46.94129;ST;;95200;2;;;;;;;;
63302;brle;Brot-Dessus, Le Joratel;6.73304;46.96586000000002;ST;;95195;2;;;;;;;;
63301;brle;Brot-Dessus, Le Joratel;6.73304;46.96586000000002;ST;;95195;1;;;;;;;;
63402;brbu;Brot-Dessus,Bureau Communal;6.74106;46.97265;ST;;95194;2;;;;;;;;
63401;brbu;Brot-Dessus,Bureau Communal;6.74106;46.97265;ST;;95194;1;;;;;;;;
63502;brve;Brot-Dessus, V-Ch-les-Brandt;6.74689;46.98067;ST;;95196;2;;;;;;;;
63501;brve;Brot-Dessus, V-Ch-les-Brandt;6.74689;46.98067;ST;;95196;1;;;;;;;;
63602;leca;Les Petits-Ponts, carrefour;6.75436;46.99266;ST;;4747;2;;;;;;;;
63601;leca;Les Petits-Ponts, carrefour;6.75436;46.99266;ST;;4747;1;;;;;;;;
63701;lega;Les Ponts-de-Martel, gare;6.73477;46.99874;ST;;71838;1;;;;;;;;
63801;cola;Couvet, La Léchère;6.64538;46.93091;ST;;95197;1;;;;;;;;
63802;cola;Couvet, La Léchère;6.64538;46.93091;ST;;95197;2;;;;;;;;
109101;MARIN;Marin Gare;7.00901;47.00913305555556;ST;;82487;1;;;;;;;;
72102;bass;Les Bassins;6.901415;47.0451838888889;ST;;79606;2;;;;;;;;
72201;rojo;Jonchère;6.89080194444444;47.03052694444446;ST;;79605;1;;;;;;;;
72202;rojo;Jonchère;6.89092611111111;47.0308738888889;ST;;79605;2;;;;;;;;
102001;PP5;Place Pury Littorail;6.9282;46.98936;ST;;4398;1;;;;;;;;
72301;boce;Boudevilliers Centre;6.88905888888889;47.02614694444444;ST;;4258;1;;;;;;;;
72302;boce;Boudevilliers Centre;6.88892194444444;47.02617611111112;ST;;4258;2;;;;;;;;
72402;cure;La Cure;6.90257;47.018865;ST;;4259;2;;;;;;;;
72401;cure;La Cure;6.90251305555556;47.01881111111112;ST;;4259;1;;;;;;;;
109402;STMAR;Rebatte;6.92733888888889;47.06478388888888;ST;;88595;2;;;;;;;;
109401;STMAR;Rebatte;6.92733888888889;47.06478388888888;ST;;88595;1;;;;;;;;
72501;haga;Les Hauts-Geneveys Gare;6.87514805555556;47.04770111111112;ST;;4250;1;;;;;;;;
72602;crju;Crêt-du-Jura;6.87586888888889;47.0492188888889;ST;;79616;2;;;;;;;;
72601;crju;Crêt-du-Jura;6.87598388888889;47.04927388888888;ST;;79616;1;;;;;;;;
72702;fema;Ferme Matile;6.882695;47.05380305555556;ST;;79617;2;;;;;;;;
72701;fema;Ferme Matile;6.88349111111111;47.05399388888888;ST;;79617;1;;;;;;;;
72802;foco;Fontainemelon Collège;6.88732111111111;47.05521694444444;ST;;79618;2;;;;;;;;
72801;foco;Fontainemelon Collège;6.887795;47.0553;ST;;79618;1;;;;;;;;
72901;maco;Centre;6.89;47.0562238888889;ST;;4251;1;;;;;;;;
72902;maco;Centre;6.890125;47.05625888888888;ST;;4251;2;;;;;;;;
109602;CORCE;Corcelles, Collège;6.8756;46.98306694444446;ST;;93540;2;;;;;;;;
109601;CORCE;Corcelles, Collège;6.874085;46.98309694444446;ST;;93540;1;;;;;;;;
102401;PHARM;Pharmacie;6.88046388888889;46.98460194444444;ST;;4742;1;;;;;;;;
102402;PHARM;Pharmacie;6.88109194444445;46.98476305555556;ST;;4742;2;;;;;;;;
102404;PHARM;Pharmacie;6.87941111111111;46.9849788888889;ST;;4742;4;;;;;;;;
102403;PHARM;Pharmacie;6.88040305555556;46.9846338888889;ST;;4742;3;;;;;;;;
109702;NICOL;Nicole;6.87716305555556;46.9835538888889;ST;;93541;2;;;;;;;;
109701;NICOL;Nicole;6.87715;46.98361611111112;ST;;93541;1;;;;;;;;
474301;gratt;Les Grattes de bise;6.81421111111111;46.98483;ST;;4743;1;;;;;;;;
109802;PRIEU;Prieuré;6.87237111111111;46.98247305555556;ST;;93542;2;;;;;;;;
109801;PRIEU;Prieuré;6.87097888888889;46.982345;ST;;93542;1;;;;;;;;
109901;BUFFE1;Buffet d'un Tram;6.85313305555556;46.94745;ST;;93543;1;;;;;;;;
109902;BUFFE1;Buffet d'un Tram;6.85335;46.94733305555556;ST;;93543;2;;;;;;;;
110001;GRAVIE;Graviers;6.85531611111111;46.94563305555556;ST;;93544;1;;;;;;;;
110002;GRAVIE;Graviers;6.85531611111111;46.94563305555556;ST;;93544;2;;;;;;;;
110101;CABLES;Câbles;6.85792388888889;46.945015;ST;;93545;1;;;;;;;;
102501;PESEU;Temple;6.88863194444444;46.9870738888889;ST;;4746;1;;;;;;;;
102502;PESEU;Temple;6.88836388888889;46.98686805555556;ST;;4746;2;;;;;;;;
110301;TOMBE;Tombet;6.89687888888889;46.98587194444446;ST;;93547;1;;;;;;;;
110302;TOMBE;Tombet;6.896855;46.98589694444446;ST;;93547;2;;;;;;;;
110401;LOCHA;Longchamps;6.96893305555556;47.01128305555556;ST;;93548;1;;;;;;;;
110402;LOCHA;Longchamps;6.96911611111111;47.01141611111112;ST;;93548;2;;;;;;;;
104001;ETANG;Rue de l'Etang;6.85751388888889;46.96614611111112;ST;;71789;1;;;;;;;;
110501;CHAT_H;Château;6.974445;47.01259;ST;;93549;1;;;;;;;;
110502;CHAT_H;Château;6.97304611111111;47.01279805555556;ST;;93549;2;;;;;;;;
73002;soli;Sous la Lisière;6.89369194444444;47.05734611111112;ST;;88817;2;;;;;;;;
73001;soli;Sous la Lisière;6.89363388888889;47.0572538888889;ST;;88817;1;;;;;;;;
73101;bobo;Boudevilliers Bottes;6.88425305555556;47.01959694444444;ST;;87440;1;;;;;;;;
73201;coff;Coffrane;6.86192611111111;47.01072;ST;;79619;1;;;;;;;;
73401;mora;Mont-Racine;6.85183111111111;47.0164;ST;;79621;1;;;;;;;;
73601;prel;Prélets;6.852105;47.0135388888889;ST;;87870;1;;;;;;;;
73702;pisc;Piscine;6.91331388888889;47.0426238888889;ST;;87862;2;;;;;;;;
73801;engo;Engollon;6.92155888888889;47.03719;ST;;87854;1;;;;;;;;
102903;PLANF;Plan;6.92720305555556;46.99703;ST;;30023;3;;;;;;;;
110601;MUSARC;Laténium;6.97104305555556;47.0094738888889;ST;;93550;1;;;;;;;;
110602;MUSARC;Laténium;6.97113305555556;47.0096;ST;;93550;2;;;;;;;;
104101;SOUPRE;Sous-le-Pré;6.84668388888889;46.96835611111112;ST;;71791;1;;;;;;;;
104102;SOUPRE;Sous-le-Pré;6.84664888888889;46.9684288888889;ST;;71791;2;;;;;;;;
110701;PORTH;Port;6.973915;47.0107638888889;ST;;93551;1;;;;;;;;
110702;PORTH;Port;6.97387694444444;47.010815;ST;;93551;2;;;;;;;;
104201;COLLBO;Collèges;6.83992694444444;46.96785694444446;ST;;71792;1;;;;;;;;
104202;COLLBO;Collèges;6.839965;46.96791305555556;ST;;71792;2;;;;;;;;
110801;BEAUM;Beaumont;6.97808694444445;47.01311194444446;ST;;93552;1;;;;;;;;
